-1.2036661896000000e+00,9.8765242800000000e-02,1.1206088389879365e+00,2.2046261841404366e+01,2.3999999999999999e+00
-1.1612624060000001e+00,7.9751053599999996e-02,9.9619231989219936e-01,1.4789376915450525e+01,2.4399999999999999e+00
-1.1233539740000000e+00,6.8622916199999995e-02,9.0535700469441671e-01,1.0775705186805556e+01,2.4800000000000000e+00
-1.0888754195999999e+00,5.9042608399999995e-02,8.2123899074699813e-01,7.9675163836676601e+00,2.5200000000000000e+00
-1.0572953728000001e+00,5.3108677600000001e-02,7.6510475883327755e-01,6.1529286277314776e+00,2.5600000000000001e+00
-1.0424279436000001e+00,5.0334144600000005e-02,7.3090169694588780e-01,5.5982508573112026e+00,2.5800000000000001e+00
-1.0279812304000000e+00,4.7324870200000001e-02,7.0715075790285009e-01,4.9165338013582778e+00,2.6000000000000001e+00
-1.1818855648000000e+00,8.8030549399999991e-02,1.0589800526345450e+00,1.8020544830637025e+01,2.4199999999999999e+00
-1.1417284492000002e+00,7.3163167200000004e-02,9.4570272853921988e-01,1.2256778620426198e+01,2.4600000000000000e+00
-1.1058297360000000e+00,6.3873623199999993e-02,8.6207228916828071e-01,9.2694134538576876e+00,2.5000000000000000e+00
-1.0726693859999998e+00,5.5364098600000002e-02,7.8981466969914504e-01,6.7955043912184161e+00,2.5400000000000000e+00
