-1.5460183644000001e+00,7.8404777820000005e-01,1.4384530106374676e+00,5.5018294487435986e+00,2.2000000000000002e+00
-1.5156528000000000e+00,7.5001846480000001e-01,1.6742857475855530e+00,1.6189484377347409e+01,2.2200000000000002e+00
-1.4820613208000000e+00,7.0826527699999997e-01,1.8247722871475809e+00,1.7699586387827296e+01,2.2400000000000002e+00
-1.4407847352000001e+00,6.2217417740000003e-01,2.2728199851705400e+00,6.6310086555545610e+01,2.2600000000000002e+00
-1.3929674072000000e+00,4.7924066860000003e-01,2.5196449426544065e+00,1.4168003570923224e+02,2.2800000000000002e+00
-1.3453832507999999e+00,3.1591505860000002e-01,2.0789298403485428e+00,1.4050741515912412e+02,2.3000000000000003e+00
-1.3098973927999999e+00,2.2954077320000002e-01,1.7131465917110558e+00,9.9125168169423105e+01,2.3200000000000003e+00
-1.2933177339999999e+00,1.8943466719999999e-01,1.5389960432226335e+00,7.3934595754271442e+01,2.3300000000000001e+00
-1.2789121852000001e+00,1.6402395140000001e-01,1.4502412680269805e+00,6.1546202195771087e+01,2.3400000000000003e+00
-1.2651138823999999e+00,1.5178359860000001e-01,1.3541226944303313e+00,5.0991876948740760e+01,2.3500000000000001e+00
-1.2517797959999999e+00,1.3391299220000000e-01,1.3015635842399376e+00,4.0549494588486162e+01,2.3600000000000003e+00
-1.2387780775999999e+00,1.2297469440000000e-01,1.2612606311103063e+00,3.4203285154205098e+01,2.3700000000000001e+00
-1.2261934967999999e+00,1.1064076840000001e-01,1.1941552482673583e+00,2.7938892227300677e+01,2.3800000000000003e+00
-1.2147322711999999e+00,1.0600343539999998e-01,1.1644441603086140e+00,2.6199406273129831e+01,2.3900000000000001e+00
-1.5308291744000000e+00,7.6778718079999997e-01,1.5275549864544227e+00,8.7370857443806393e+00,2.2100000000000000e+00
-1.4997991127999999e+00,7.3343055099999999e-01,1.7364256404369951e+00,1.3619051633885261e+01,2.2300000000000000e+00
-1.4624492523999999e+00,6.7204885839999995e-01,2.0624524666492392e+00,3.9680245915630003e+01,2.2500000000000000e+00
-1.4162375988000000e+00,5.5024877539999995e-01,2.4271586098903031e+00,1.1300517586379023e+02,2.2700000000000000e+00
-1.3682728655999998e+00,3.9363192100000000e-01,2.3117345802796563e+00,1.5466881817104692e+02,2.2900000000000000e+00
-1.3276332232000001e+00,2.7081578600000000e-01,1.8905000021340397e+00,1.2124987012745549e+02,2.3100000000000001e+00
