-1.7452658877777778e+00,9.0954243666666668e-01,7.6408601554269828e-01,2.8880064699881389e+00,2.0000000000000000e+00
-1.7303090133333332e+00,9.0245682444444442e-01,8.0684760940166711e-01,3.1121267272954940e+00,2.0200000000000000e+00
-1.7148867633333333e+00,8.9668634222222221e-01,8.1653022100531836e-01,7.0451693012361638e-01,2.0400000000000000e+00
-1.6981751211111109e+00,8.8812413944444446e-01,8.7243333941124035e-01,8.8780918222807104e-01,2.0600000000000001e+00
-1.6803664377777778e+00,8.7833773388888881e-01,9.3142678122676004e-01,1.4918024242832875e+00,2.0800000000000001e+00
-1.6615458755555557e+00,8.6737434555555559e-01,9.9083208637052744e-01,2.2166849616465591e+00,2.1000000000000001e+00
-1.6419134133333333e+00,8.5693348166666661e-01,1.0354349610642710e+00,1.2785347173002435e+00,2.1200000000000001e+00
-1.6208528155555557e+00,8.4301385444444454e-01,1.1065963602438300e+00,1.9975600133416320e+00,2.1400000000000001e+00
-1.5976095177777776e+00,8.2588137111111104e-01,1.2124203320225351e+00,3.6534887928422224e+00,2.1600000000000001e+00
-1.5735984266666667e+00,8.0917004833333328e-01,1.2833828967586243e+00,2.9195514918188561e+00,2.1800000000000002e+00
-1.5464143933333334e+00,7.8496595944444447e-01,1.4016984170007742e+00,4.7393290871815354e+00,2.2000000000000002e+00
