-1.5465388966666667e+00,7.8450653444444440e-01,1.4300289821944974e+00,5.3859103309370724e+00,2.2000000000000002e+00
-1.5173039277777778e+00,7.5591180611111108e-01,1.5512148820927933e+00,7.9190521962738059e+00,2.2200000000000002e+00
-1.4840032077777778e+00,7.1382327555555558e-01,1.7803351458556536e+00,1.5583671078097678e+01,2.2400000000000002e+00
-1.4448927822222224e+00,6.5069986444444439e-01,2.0060278004209620e+00,2.6494953273756433e+01,2.2600000000000002e+00
-1.4034612677777778e+00,5.6468254888888891e-01,2.1942530740656667e+00,4.8329758696065390e+01,2.2800000000000002e+00
-1.3569560999999999e+00,4.4548483333333333e-01,2.1198552883513360e+00,6.3645808832227054e+01,2.3000000000000003e+00
-1.3169941066666666e+00,3.4890578388888888e-01,1.8621435958083874e+00,5.9812495491461256e+01,2.3200000000000003e+00
-1.2998330111111112e+00,3.1125779055555552e-01,1.7100451574319437e+00,5.3873062360923001e+01,2.3300000000000001e+00
-1.2833822677777780e+00,2.8483516222222222e-01,1.5734176990365076e+00,4.6423482889061098e+01,2.3400000000000003e+00
-1.2688594744444446e+00,2.6123075833333337e-01,1.4828601685469036e+00,4.1904653662844808e+01,2.3500000000000001e+00
-1.2543963311111110e+00,2.3233485888888888e-01,1.3774358764538344e+00,3.6233765390800130e+01,2.3600000000000003e+00
-1.2407659733333334e+00,2.1221201333333334e-01,1.2876371021029478e+00,3.1485039906386593e+01,2.3700000000000001e+00
-1.2285777766666666e+00,2.0014807722222225e-01,1.2482556445638686e+00,2.8600734543399373e+01,2.3800000000000003e+00
-1.2161024477777778e+00,1.8137220555555555e-01,1.1908602558753685e+00,2.5664112890841054e+01,2.3900000000000001e+00
-1.5323386488888890e+00,7.7112258777777776e-01,1.4868501757977506e+00,5.9559828392394429e+00,2.2100000000000000e+00
-1.5009088933333332e+00,7.3381202388888889e-01,1.6850616237392841e+00,1.3050155773961485e+01,2.2300000000000000e+00
-1.4651120222222223e+00,6.8378061277777769e-01,1.8846646372146403e+00,2.0645847175387438e+01,2.2500000000000000e+00
-1.4221818844444445e+00,5.9953563555555556e-01,2.1668090814187013e+00,4.2399039937712715e+01,2.2700000000000000e+00
-1.3788904888888889e+00,4.9881099666666667e-01,2.2010595983433912e+00,5.9835815625559277e+01,2.2900000000000000e+00
-1.3381022900000001e+00,4.0434561777777772e-01,1.9503829183378281e+00,6.0030166107676557e+01,2.3100000000000001e+00
