-1.2052118977777779e+00,1.7086435777777775e-01,1.1328761376995118e+00,2.1911268069188740e+01,2.3999999999999999e+00
-1.1624976133333333e+00,1.3562047777777778e-01,1.0036750480651817e+00,1.4416864151976501e+01,2.4399999999999999e+00
-1.1244695622222223e+00,1.1308228666666666e-01,9.0231985993233921e-01,1.0237699303248451e+01,2.4800000000000000e+00
-1.0895415755555555e+00,1.0009469277777777e-01,8.2669897265846803e-01,7.9116282675574032e+00,2.5200000000000000e+00
-1.0580565033333333e+00,8.9789307777777785e-02,7.6378450912296569e-01,6.2961900488157472e+00,2.5600000000000001e+00
-1.0429483322222222e+00,8.3767708888888889e-02,7.3313541791494696e-01,5.5221339663740814e+00,2.5800000000000001e+00
-1.0285009733333335e+00,7.9812480000000005e-02,7.0793069850925860e-01,5.0151735048926094e+00,2.6000000000000001e+00
-1.1834611244444444e+00,1.5124273166666666e-01,1.0612438496459362e+00,1.7539541625039078e+01,2.4199999999999999e+00
-1.1430572400000001e+00,1.2566730055555556e-01,9.5962226459966860e-01,1.2593500164994634e+01,2.4600000000000000e+00
-1.1065229166666666e+00,1.0610305333333334e-01,8.6210724487778978e-01,8.8640895536151021e+00,2.5000000000000000e+00
-1.0735876044444443e+00,9.3964070555555557e-02,7.9113242842337217e-01,6.8917372640433392e+00,2.5400000000000000e+00
