-1.5467352512499999e+00,7.8561312562500007e-01,1.4140279410818493e+00,5.5299951676564580e+00,2.2000000000000002e+00
-1.5162944656249999e+00,7.5394208656250006e-01,1.5863008356616273e+00,8.0604580932391308e+00,2.2200000000000002e+00
-1.4824701768750002e+00,7.0913625031250005e-01,1.8304161342513794e+00,2.1201804130169350e+01,2.2400000000000002e+00
-1.4433498174999999e+00,6.3921711031249995e-01,2.1430075153472004e+00,4.3372753427120813e+01,2.2600000000000002e+00
-1.3952398656250000e+00,5.0774935781249997e-01,2.4591746201108333e+00,9.8489634807778714e+01,2.2800000000000002e+00
-1.3511674387499999e+00,3.8265295343750000e-01,2.1164151635719581e+00,1.0274277590563010e+02,2.3000000000000003e+00
-1.3114967631249999e+00,2.7604148406250001e-01,1.7900351188030690e+00,8.3080237475512646e+01,2.3200000000000003e+00
-1.2945987181250000e+00,2.3805299468749999e-01,1.5681814462930863e+00,6.4946022501879312e+01,2.3300000000000001e+00
-1.2805451287500000e+00,2.1663139906249998e-01,1.4677032511021004e+00,5.6776936103336666e+01,2.3400000000000003e+00
-1.2659968399999999e+00,1.9263931500000001e-01,1.3732621139145129e+00,4.7012461137560379e+01,2.3500000000000001e+00
-1.2526856343750001e+00,1.7571753687500000e-01,1.3309210172584971e+00,4.2023986518042918e+01,2.3600000000000003e+00
-1.2396386362500000e+00,1.6267183687500000e-01,1.2801124141317808e+00,3.6656521243719688e+01,2.3700000000000001e+00
-1.2270381000000001e+00,1.4315406281250001e-01,1.2073728443780785e+00,2.9559733926946944e+01,2.3800000000000003e+00
-1.2153976656250001e+00,1.3573701250000000e-01,1.1642683084370946e+00,2.5490738900305033e+01,2.3900000000000001e+00
-1.5314053331249999e+00,7.6831427156249998e-01,1.5213072297600179e+00,8.0655335328231423e+00,2.2100000000000000e+00
-1.4991980831250000e+00,7.3090063218750001e-01,1.7268089294339404e+00,1.4806698303931348e+01,2.2300000000000000e+00
-1.4607893556250000e+00,6.6031902781249996e-01,2.1279773107680255e+00,4.8009014960736039e+01,2.2500000000000000e+00
-1.4183079375000001e+00,5.7127651687500003e-01,2.3035271122620351e+00,7.2591819102918194e+01,2.2700000000000000e+00
-1.3727504468750000e+00,4.4291146437499995e-01,2.3032434690834740e+00,1.0587617204147865e+02,2.2900000000000000e+00
-1.3289388187500000e+00,3.1201036187500003e-01,1.9127087393168292e+00,9.5121603278178299e+01,2.3100000000000001e+00
