-1.7451727262500001e+00,9.1054197125000003e-01,7.5721336002796902e-01,1.6341108086754110e+00,2.0000000000000000e+00
-1.7303096862500000e+00,9.0398736906249999e-01,7.9341600929495970e-01,1.0412223396367042e+00,2.0200000000000000e+00
-1.7144844143750000e+00,8.9604274468750011e-01,8.4082829197003961e-01,1.6484032182013928e+00,2.0400000000000000e+00
-1.6978739437499999e+00,8.8796592625000004e-01,8.8118069866653614e-01,9.3203334962076800e-01,2.0600000000000001e+00
-1.6796959643750000e+00,8.7337605281250008e-01,1.0099003158438118e+00,1.3736739592322190e+01,2.0800000000000001e+00
-1.6615006993750001e+00,8.6766482906250009e-01,9.9619778829218719e-01,2.5538299727178795e+00,2.1000000000000001e+00
-1.6415904975000002e+00,8.5594889093749993e-01,1.0591220859943935e+00,2.3346352229730440e+00,2.1200000000000001e+00
-1.6203932993750001e+00,8.4220820000000007e-01,1.1251993607186428e+00,3.1979704317353153e+00,2.1400000000000001e+00
-1.5971158693749998e+00,8.2513310781249993e-01,1.2304387746366072e+00,4.9509151614171021e+00,2.1600000000000001e+00
-1.5729099256250001e+00,8.0766126281249995e-01,1.3136575325694433e+00,3.6018513941188961e+00,2.1800000000000002e+00
-1.5456601443750000e+00,7.8345642781250002e-01,1.4251496327866477e+00,6.2551620222714748e+00,2.2000000000000002e+00
