-1.5470939024999999e+00,7.8541362749999988e-01,1.4104189929160096e+00,4.8103322953028194e+00,2.2000000000000002e+00
-1.5172601324999999e+00,7.5436791500000000e-01,1.5647343380675041e+00,7.8348534750831069e+00,2.2200000000000002e+00
-1.4845296250000000e+00,7.1626717125000006e-01,1.7338657357652747e+00,1.1623693009257599e+01,2.2400000000000002e+00
-1.4485670274999998e+00,6.6627276125000001e-01,1.8817704898002086e+00,1.6768080003796857e+01,2.2600000000000002e+00
-1.4089730749999998e+00,6.0262362375000000e-01,1.9962871652954122e+00,2.3467001157881384e+01,2.2800000000000002e+00
-1.3682868424999999e+00,5.2586566999999995e-01,1.9970420295291147e+00,2.9701513830313814e+01,2.3000000000000003e+00
-1.3298205949999999e+00,4.5804588750000003e-01,1.8865522187414385e+00,3.1112512539198171e+01,2.3200000000000003e+00
-1.3101678125000000e+00,4.1737029250000002e-01,1.7981196766091736e+00,3.1024642060748111e+01,2.3300000000000001e+00
-1.2946199875000000e+00,3.9276273750000001e-01,1.6836724550368478e+00,2.9162121869833214e+01,2.3400000000000003e+00
-1.2766095525000001e+00,3.5867252375000003e-01,1.5820462318152013e+00,2.7620091595059183e+01,2.3500000000000001e+00
-1.2622074550000000e+00,3.3909413500000002e-01,1.5271038437009603e+00,2.6386504349052036e+01,2.3600000000000003e+00
-1.2469398925000001e+00,3.1384349000000000e-01,1.4331293626985042e+00,2.4168690430545077e+01,2.3700000000000001e+00
-1.2324018525000000e+00,2.8934229875000000e-01,1.3305370343388832e+00,2.2019487482775290e+01,2.3800000000000003e+00
-1.2207897450000000e+00,2.7444079249999997e-01,1.2862894950256138e+00,2.0778596374123484e+01,2.3900000000000001e+00
-1.5343351649999999e+00,7.7428309125000006e-01,1.4578118447772659e+00,5.5895596196609318e+00,2.2100000000000000e+00
-1.5015032950000000e+00,7.3704949374999995e-01,1.6438292920888782e+00,9.4793413108026314e+00,2.2300000000000000e+00
-1.4672705699999999e+00,6.9242112875000006e-01,1.7970032195555250e+00,1.4388662828631716e+01,2.2500000000000000e+00
-1.4303056974999999e+00,6.3999449374999995e-01,1.9625017152403763e+00,1.9933441442286327e+01,2.2700000000000000e+00
-1.3881372074999998e+00,5.6540607750000005e-01,2.0215354201033073e+00,2.6817279747468298e+01,2.2900000000000000e+00
-1.3512197175000000e+00,5.0101669750000000e-01,1.9432730669875395e+00,2.9555719892601559e+01,2.3100000000000001e+00
-1.5480876774999999e+00,7.8620504499999999e-01,1.4042407988119792e+00,4.6288372302167708e+00,2.2000000000000002e+00
-1.5177570349999998e+00,7.5316195500000005e-01,1.5942791804266228e+00,8.3822868220381412e+00,2.2200000000000002e+00
-1.4849614975000001e+00,7.1508387875000001e-01,1.7445305201873322e+00,1.2231817272530600e+01,2.2400000000000002e+00
-1.4500337024999999e+00,6.6879442749999995e-01,1.8828709164043345e+00,1.6855705146865322e+01,2.2600000000000002e+00
-1.4085323199999999e+00,5.9757063624999995e-01,2.0275688105318417e+00,2.5110608170759779e+01,2.2800000000000002e+00
-1.3724514174999998e+00,5.3836517625000002e-01,2.0349864675965756e+00,2.8853301082430562e+01,2.3000000000000003e+00
-1.3337165799999999e+00,4.6890324624999996e-01,1.8973416641211656e+00,3.0590107313551290e+01,2.3200000000000003e+00
-1.3123439724999999e+00,4.2479760624999996e-01,1.7909143286246787e+00,3.0468624633618866e+01,2.3300000000000001e+00
-1.2977704100000000e+00,4.0597507750000000e-01,1.7178709083006527e+00,2.9059116347517275e+01,2.3400000000000003e+00
-1.2794266949999999e+00,3.6688561999999997e-01,1.6340784308200256e+00,2.8624846078529782e+01,2.3500000000000001e+00
-1.2633006075000000e+00,3.4043422374999999e-01,1.5279641507845396e+00,2.6527696674608428e+01,2.3600000000000003e+00
-1.2481122899999999e+00,3.1351834749999996e-01,1.4284436257596738e+00,2.4559437999742951e+01,2.3700000000000001e+00
-1.2347696825000001e+00,2.9611385499999998e-01,1.3602592183035480e+00,2.2637542511874926e+01,2.3800000000000003e+00
-1.2211403699999999e+00,2.7271744500000000e-01,1.2939891090879345e+00,2.1047243300533534e+01,2.3900000000000001e+00
-1.5338551050000000e+00,7.7218591125000002e-01,1.4855435852464269e+00,5.7307116582404420e+00,2.2100000000000000e+00
-1.5032095950000000e+00,7.3878389249999998e-01,1.6559147660113951e+00,9.3606965816491137e+00,2.2300000000000000e+00
-1.4672188024999999e+00,6.9195094000000001e-01,1.8036179426658570e+00,1.4368791430216124e+01,2.2500000000000000e+00
-1.4305977400000001e+00,6.3700377625000004e-01,1.9516982147969830e+00,2.0410938480917988e+01,2.2700000000000000e+00
-1.3901507075000001e+00,5.6815327125000004e-01,2.0276055966893729e+00,2.7099539620601835e+01,2.2900000000000000e+00
-1.3503503324999999e+00,4.9660434250000002e-01,1.9625504764572179e+00,3.0360435292739520e+01,2.3100000000000001e+00
