-1.2107921399999999e+00,2.6141840875000000e-01,1.2389755733946213e+00,1.9210614497536948e+01,2.3999999999999999e+00
-1.1664953775000000e+00,2.1205981500000001e-01,1.0513069141044442e+00,1.3888488926010341e+01,2.4399999999999999e+00
-1.1262544275000002e+00,1.7377779000000002e-01,9.2397432502527832e-01,1.0105354523929613e+01,2.4800000000000000e+00
-1.0909915975000000e+00,1.5047082624999999e-01,8.3758888338320880e-01,7.7135358348125784e+00,2.5200000000000000e+00
-1.0589508125000000e+00,1.3460878500000001e-01,7.6849322188469849e-01,6.1970008774679854e+00,2.5600000000000001e+00
-1.0438265524999999e+00,1.2693053875000002e-01,7.3681993923797540e-01,5.4231058332230999e+00,2.5800000000000001e+00
-1.0292943274999999e+00,1.2027081499999999e-01,7.0430635386334972e-01,4.8768918826066310e+00,2.6000000000000001e+00
-1.1875299775000001e+00,2.3391818500000000e-01,1.1385853582676773e+00,1.6590764550450100e+01,2.4199999999999999e+00
-1.1447374449999999e+00,1.8831038625000002e-01,9.7963430229942849e-01,1.1625180941504590e+01,2.4600000000000000e+00
-1.1079253075000000e+00,1.6124599750000002e-01,8.7345553146378918e-01,8.8164511777471937e+00,2.5000000000000000e+00
-1.0743718524999999e+00,1.4107731625000000e-01,7.9231824960464547e-01,6.7500107956755802e+00,2.5400000000000000e+00
