-1.7459279525000000e+00,9.1139899999999996e-01,7.2909814916319093e-01,4.2411304920006998e-01,2.0000000000000000e+00
-1.7310638025000000e+00,9.0460469124999998e-01,7.6462943064052491e-01,4.8845217925116019e-01,2.0200000000000000e+00
-1.7153974050000000e+00,8.9702548625000000e-01,8.0771344454682703e-01,5.4149995403014606e-01,2.0400000000000000e+00
-1.6988670049999999e+00,8.8867588624999994e-01,8.5655960404569331e-01,6.7798116938998387e-01,2.0600000000000001e+00
-1.6814159725000000e+00,8.7968599749999998e-01,9.0443622526981193e-01,7.6888591773470127e-01,2.0800000000000001e+00
-1.6622597350000001e+00,8.6848276250000001e-01,9.7151983137578724e-01,1.1505524712332755e+00,2.1000000000000001e+00
-1.6426444849999999e+00,8.5742221124999995e-01,1.0256257294714060e+00,1.1956794555455401e+00,2.1200000000000001e+00
-1.6214391349999999e+00,8.4271782250000005e-01,1.1232065256186383e+00,2.1444276730717631e+00,2.1400000000000001e+00
-1.5979534975000000e+00,8.2671507875000005e-01,1.2047299241314180e+00,2.2988710834768646e+00,2.1600000000000001e+00
-1.5740388275000001e+00,8.0889801875000000e-01,1.2831971942344791e+00,3.0905134322107228e+00,2.1800000000000002e+00
-1.5465187775000002e+00,7.8372862999999993e-01,1.4203707053405887e+00,5.0563363042350211e+00,2.2000000000000002e+00
